order_id,customer_id,order_amount,product_category,days_to_return,return_reason,orders_last_30d,returns_last_30d,device_id,pincode,abuse_ring,is_returned,customer_return_rate,return_intensity,fast_return,high_return_behavior,device_customer_count,pincode_customer_count,behavior_risk_score,device_risk,pincode_risk,return_behavior_risk,fast_return_risk,ring_risk_score,risk_decision,risk_explanation
100011,1910,2567.88,Fashion,21,Not as expected,8,0,11910,569900,0,0,0.0,0.0,0,0,1,2,0.0,0,5,0.0,0,5.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100012,2047,1148.44,Home,23,Damaged,10,3,12047,565435,0,0,0.3,0.3,0,0,1,1,9.0,0,0,9.0,0,9.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100013,2112,376.48,Fashion,13,Wrong item,14,0,12112,566406,0,1,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100014,1141,3821.08,Electronics,7,Wrong item,15,1,11141,566035,0,0,0.067,0.06666666666666667,0,0,1,1,2.0,0,0,2.0,0,2.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100015,1890,5381.79,Fashion,28,Wrong item,11,1,11890,566787,0,0,0.091,0.09090909090909091,0,0,1,1,2.7,0,0,2.7272727272727275,0,2.7,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100016,267,1691.49,Fashion,19,Changed mind,5,3,10267,568352,0,0,0.6,0.6,0,1,1,1,33.0,0,0,18.0,0,18.0,LOW RISK - MONITOR,high return intensity (60%)
100017,1846,1167.77,Electronics,29,Damaged,6,0,11846,565592,0,0,0.0,0.0,0,0,1,3,0.0,0,10,0.0,0,10.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100018,1709,906.89,Grocery,11,Damaged,13,2,11709,568219,0,1,0.154,0.15384615384615385,0,0,1,1,4.6,0,0,4.615384615384616,0,4.6,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100019,2294,792.53,Electronics,8,Wrong item,5,2,12294,561376,0,0,0.4,0.4,0,0,1,1,12.0,0,0,12.0,0,12.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100020,2443,2559.3,Fashion,17,Wrong item,12,2,12443,563291,0,0,0.167,0.16666666666666666,0,0,1,1,5.0,0,0,5.0,0,5.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100021,1511,1083.45,Electronics,4,Changed mind,4,2,11511,560038,0,0,0.5,0.5,0,1,1,2,30.0,0,5,15.0,0,20.0,LOW RISK - MONITOR,high return intensity (50%)
100022,476,3539.56,Fashion,26,Changed mind,11,0,10476,569817,0,0,0.0,0.0,0,0,1,2,0.0,0,5,0.0,0,5.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100023,977,1123.72,Fashion,4,Wrong item,3,3,10977,567326,0,0,1.0,1.0,0,1,1,1,45.0,0,0,30.0,0,30.0,LOW RISK - MONITOR,high return intensity (100%)
100024,1208,821.69,Fashion,18,Damaged,15,2,11208,567679,0,0,0.133,0.13333333333333333,0,0,1,2,4.0,0,5,4.0,0,9.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100025,1044,719.88,Electronics,22,Not as expected,4,0,11044,568070,0,0,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100026,1961,651.58,Electronics,17,Changed mind,3,0,11961,562349,0,0,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100027,558,1571.68,Beauty,3,Damaged,15,0,10558,561191,0,0,0.0,0.0,1,0,1,1,15.0,0,0,0.0,20,20.0,LOW RISK - MONITOR,returns occurring within 3 days
100028,1018,443.13,Home,9,Changed mind,9,0,11018,565732,0,0,0.0,0.0,0,0,1,2,0.0,0,5,0.0,0,5.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100029,1606,618.42,Fashion,28,Damaged,2,0,11606,567014,0,0,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100030,883,2771.48,Electronics,26,Wrong item,6,1,10883,569765,0,0,0.167,0.16666666666666666,0,0,1,3,5.0,0,10,5.0,0,15.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100031,2195,562.18,Grocery,6,Changed mind,2,0,12195,567088,0,1,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100032,666,2005.99,Electronics,2,Not as expected,6,0,10666,567449,0,0,0.0,0.0,1,0,1,1,15.0,0,0,0.0,20,20.0,LOW RISK - MONITOR,returns occurring within 3 days
100033,2668,258.76,Grocery,28,Wrong item,15,0,12668,561787,0,0,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100034,1772,3026.19,Fashion,12,Changed mind,4,1,11772,565342,0,1,0.25,0.25,0,0,1,2,7.5,0,5,7.5,0,12.5,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100035,2868,450.72,Fashion,15,Wrong item,10,1,12868,564008,0,0,0.1,0.1,0,0,1,1,3.0,0,0,3.0,0,3.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100036,864,593.79,Home,9,Not as expected,13,3,10864,567489,0,0,0.231,0.23076923076923078,0,0,1,1,6.9,0,0,6.923076923076923,0,6.9,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100037,582,1765.59,Grocery,29,Changed mind,2,2,10582,564186,0,1,1.0,1.0,0,1,1,1,45.0,0,0,30.0,0,30.0,LOW RISK - MONITOR,high return intensity (100%)
100038,695,1325.16,Fashion,2,Changed mind,11,0,10695,565565,0,0,0.0,0.0,1,0,1,1,15.0,0,0,0.0,20,20.0,LOW RISK - MONITOR,returns occurring within 3 days
100039,1252,2051.84,Fashion,12,Changed mind,2,2,11252,564090,0,1,1.0,1.0,0,1,1,1,45.0,0,0,30.0,0,30.0,LOW RISK - MONITOR,high return intensity (100%)
100040,1611,448.19,Fashion,16,Damaged,9,0,11611,569078,0,0,0.0,0.0,0,0,1,2,0.0,0,5,0.0,0,5.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100041,1240,897.16,Grocery,7,Damaged,4,3,11240,566185,0,0,0.75,0.75,0,1,1,1,37.5,0,0,22.5,0,22.5,LOW RISK - MONITOR,high return intensity (75%)
100042,2455,711.98,Home,1,Changed mind,12,2,12455,569911,0,0,0.167,0.16666666666666666,1,0,1,2,20.0,0,5,5.0,20,30.0,LOW RISK - MONITOR,returns occurring within 3 days
100043,399,504.15,Electronics,21,Wrong item,8,2,10399,569561,0,0,0.25,0.25,0,0,1,2,7.5,0,5,7.5,0,12.5,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100044,1947,1664.25,Electronics,7,Wrong item,11,3,11947,569738,0,0,0.273,0.2727272727272727,0,0,1,1,8.2,0,0,8.181818181818182,0,8.2,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100045,715,2122.05,Electronics,3,Changed mind,6,0,10715,566996,0,0,0.0,0.0,1,0,1,1,15.0,0,0,0.0,20,20.0,LOW RISK - MONITOR,returns occurring within 3 days
100046,704,866.27,Fashion,20,Not as expected,3,3,10704,564363,0,0,1.0,1.0,0,1,1,1,45.0,0,0,30.0,0,30.0,LOW RISK - MONITOR,high return intensity (100%)
100047,2809,3184.01,Electronics,5,Not as expected,15,2,12809,560182,0,0,0.133,0.13333333333333333,0,0,1,1,4.0,0,0,4.0,0,4.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100048,2547,632.71,Home,3,Not as expected,14,1,12547,560007,0,0,0.071,0.07142857142857142,1,0,1,1,17.1,0,0,2.142857142857143,20,22.1,LOW RISK - MONITOR,returns occurring within 3 days
100049,1715,3130.43,Electronics,15,Damaged,12,0,11715,567062,0,0,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100050,1973,1625.49,Fashion,6,Damaged,8,3,11973,560707,0,0,0.375,0.375,0,0,1,1,11.2,0,0,11.25,0,11.2,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100051,82,465.68,Home,15,Damaged,8,3,10082,568571,0,0,0.375,0.375,0,0,1,1,11.2,0,0,11.25,0,11.2,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100052,604,4389.92,Fashion,3,Damaged,4,3,10604,560133,0,0,0.75,0.75,1,1,1,1,52.5,0,0,22.5,20,42.5,LOW RISK - MONITOR,high return intensity (75%); returns occurring within 3 days
100053,1971,803.41,Electronics,24,Wrong item,7,1,11971,565189,0,0,0.143,0.14285714285714285,0,0,1,1,4.3,0,0,4.285714285714286,0,4.3,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100054,1711,2549.32,Electronics,23,Changed mind,6,1,11711,569444,0,0,0.167,0.16666666666666666,0,0,1,2,5.0,0,5,5.0,0,10.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100055,2047,1214.34,Electronics,1,Changed mind,2,0,12047,565435,0,0,0.0,0.0,1,0,1,1,15.0,0,0,0.0,20,20.0,LOW RISK - MONITOR,returns occurring within 3 days
100056,2820,1425.26,Beauty,2,Changed mind,2,0,12820,566132,0,1,0.0,0.0,1,0,1,2,15.0,0,5,0.0,20,25.0,LOW RISK - MONITOR,returns occurring within 3 days
100057,903,2060.79,Electronics,2,Wrong item,15,5,20012,570012,1,0,0.333,0.3333333333333333,1,0,6,6,65.0,30,20,10.0,20,80.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
100058,365,1982.46,Electronics,21,Not as expected,8,3,10365,564146,0,0,0.375,0.375,0,0,1,2,11.2,0,5,11.25,0,16.2,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100059,163,863.07,Fashion,14,Not as expected,4,1,10163,564413,0,0,0.25,0.25,0,0,1,1,7.5,0,0,7.5,0,7.5,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100060,2559,1591.08,Fashion,14,Damaged,10,0,12559,562285,0,0,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100061,1864,1509.63,Home,27,Damaged,4,1,11864,569135,0,0,0.25,0.25,0,0,1,2,7.5,0,5,7.5,0,12.5,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100062,116,1273.46,Fashion,30,Wrong item,11,2,10116,560502,0,0,0.182,0.18181818181818182,0,0,1,1,5.5,0,0,5.454545454545455,0,5.5,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100063,2989,951.16,Fashion,10,Wrong item,5,0,12989,561627,0,0,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100064,2385,1271.68,Fashion,11,Not as expected,12,1,12385,561136,0,0,0.083,0.08333333333333333,0,0,1,2,2.5,0,5,2.5,0,7.5,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100065,881,4347.16,Electronics,4,Changed mind,9,0,10881,562048,0,0,0.0,0.0,0,0,1,2,0.0,0,5,0.0,0,5.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100066,2785,892.01,Home,15,Changed mind,5,1,12785,566892,0,0,0.2,0.2,0,0,1,2,6.0,0,5,6.0,0,11.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100067,840,2551.95,Grocery,20,Wrong item,8,1,10840,566738,0,0,0.125,0.125,0,0,1,1,3.8,0,0,3.75,0,3.8,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100068,2195,710.7,Grocery,30,Wrong item,12,3,12195,567088,0,0,0.25,0.25,0,0,1,1,7.5,0,0,7.5,0,7.5,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100069,1347,591.75,Electronics,25,Wrong item,6,2,11347,566467,0,0,0.333,0.3333333333333333,0,0,1,1,10.0,0,0,10.0,0,10.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100070,2491,10866.93,Home,4,Damaged,7,0,12491,560597,0,1,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100071,2885,1600.41,Home,20,Changed mind,9,1,12885,561130,0,0,0.111,0.1111111111111111,0,0,1,1,3.3,0,0,3.333333333333333,0,3.3,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100072,1037,1631.51,Grocery,20,Wrong item,5,0,11037,564212,0,0,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100073,943,1663.47,Fashion,16,Wrong item,14,1,10943,564670,0,1,0.071,0.07142857142857142,0,0,1,1,2.1,0,0,2.142857142857143,0,2.1,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100074,1725,2936.9,Home,2,Damaged,7,2,11725,569472,0,0,0.286,0.2857142857142857,1,0,1,1,23.6,0,0,8.571428571428571,20,28.6,LOW RISK - MONITOR,returns occurring within 3 days
100075,2335,1458.94,Electronics,13,Wrong item,14,1,12335,562634,0,0,0.071,0.07142857142857142,0,0,1,1,2.1,0,0,2.142857142857143,0,2.1,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100076,2768,1941.77,Home,8,Changed mind,11,1,12768,569302,0,0,0.091,0.09090909090909091,0,0,1,1,2.7,0,0,2.7272727272727275,0,2.7,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100077,1138,522.7,Fashion,13,Damaged,3,0,11138,564177,0,0,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100078,2528,2183.64,Beauty,30,Wrong item,10,2,12528,562105,0,0,0.2,0.2,0,0,1,2,6.0,0,5,6.0,0,11.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100079,22,929.15,Grocery,20,Changed mind,13,1,10022,568666,0,1,0.077,0.07692307692307693,0,0,1,2,2.3,0,5,2.307692307692308,0,7.3,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100080,1750,1754.99,Fashion,21,Changed mind,10,0,11750,563953,0,0,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100081,683,330.11,Fashion,8,Damaged,13,1,10683,567190,0,0,0.077,0.07692307692307693,0,0,1,1,2.3,0,0,2.307692307692308,0,2.3,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100082,2954,1704.67,Electronics,30,Changed mind,11,0,12954,566313,0,0,0.0,0.0,0,0,1,2,0.0,0,5,0.0,0,5.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100083,1834,228.3,Fashion,4,Damaged,11,2,11834,561367,0,0,0.182,0.18181818181818182,0,0,1,1,5.5,0,0,5.454545454545455,0,5.5,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100084,2368,904.03,Fashion,5,Changed mind,7,3,12368,560593,0,0,0.429,0.42857142857142855,0,0,1,2,12.9,0,5,12.857142857142856,0,17.9,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100085,126,332.33,Electronics,21,Wrong item,7,2,10126,561484,0,1,0.286,0.2857142857142857,0,0,1,1,8.6,0,0,8.571428571428571,0,8.6,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100086,277,1708.08,Grocery,6,Damaged,11,0,10277,564496,0,0,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100087,2000,1151.12,Electronics,23,Changed mind,8,2,12000,562665,0,0,0.25,0.25,0,0,1,1,7.5,0,0,7.5,0,7.5,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100088,1228,639.35,Home,19,Damaged,5,0,11228,560481,0,0,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100089,2242,2993.16,Grocery,30,Changed mind,8,0,12242,563747,0,1,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100090,696,585.42,Grocery,10,Damaged,11,2,10696,564544,0,0,0.182,0.18181818181818182,0,0,1,1,5.5,0,0,5.454545454545455,0,5.5,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100091,1310,131.39,Beauty,27,Wrong item,2,2,11310,562983,0,0,1.0,1.0,0,1,1,1,45.0,0,0,30.0,0,30.0,LOW RISK - MONITOR,high return intensity (100%)
100092,57,1571.12,Electronics,3,Damaged,14,2,10057,567555,0,0,0.143,0.14285714285714285,1,0,1,1,19.3,0,0,4.285714285714286,20,24.3,LOW RISK - MONITOR,returns occurring within 3 days
100093,19,318.42,Beauty,13,Damaged,15,0,10019,564555,0,0,0.0,0.0,0,0,1,2,0.0,0,5,0.0,0,5.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100094,2312,598.54,Fashion,9,Wrong item,8,3,12312,569476,0,0,0.375,0.375,0,0,1,1,11.2,0,0,11.25,0,11.2,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100095,2842,763.46,Grocery,17,Changed mind,13,0,12842,568611,0,0,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100096,113,404.72,Home,10,Not as expected,14,3,10113,563840,0,0,0.214,0.21428571428571427,0,0,1,1,6.4,0,0,6.428571428571428,0,6.4,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100097,542,776.18,Beauty,12,Wrong item,2,2,10542,564729,0,0,1.0,1.0,0,1,1,1,45.0,0,0,30.0,0,30.0,LOW RISK - MONITOR,high return intensity (100%)
100098,2695,410.06,Electronics,13,Damaged,12,2,12695,564088,0,0,0.167,0.16666666666666666,0,0,1,1,5.0,0,0,5.0,0,5.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100099,579,1228.65,Home,24,Wrong item,15,0,10579,566588,0,0,0.0,0.0,0,0,1,3,0.0,0,10,0.0,0,10.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100100,1089,464.0,Beauty,10,Wrong item,9,3,11089,565490,0,0,0.333,0.3333333333333333,0,0,1,2,10.0,0,5,10.0,0,15.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100101,25,1120.02,Grocery,19,Damaged,11,0,10025,567849,0,0,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100102,1573,2473.54,Electronics,21,Damaged,7,3,11573,568586,0,0,0.429,0.42857142857142855,0,0,1,1,12.9,0,0,12.857142857142856,0,12.9,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100103,2049,1896.3,Grocery,19,Not as expected,15,0,12049,564107,0,0,0.0,0.0,0,0,1,3,0.0,0,10,0.0,0,10.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100104,2959,1035.67,Electronics,26,Wrong item,15,2,12959,566139,0,0,0.133,0.13333333333333333,0,0,1,1,4.0,0,0,4.0,0,4.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100105,1573,548.88,Home,17,Damaged,2,1,11573,568586,0,0,0.5,0.5,0,1,1,1,30.0,0,0,15.0,0,15.0,LOW RISK - MONITOR,high return intensity (50%)
100106,141,1225.89,Home,26,Changed mind,12,0,10141,561059,0,0,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100107,1768,673.84,Electronics,30,Changed mind,13,1,11768,565370,0,0,0.077,0.07692307692307693,0,0,1,2,2.3,0,5,2.307692307692308,0,7.3,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100108,648,1262.42,Electronics,5,Changed mind,2,2,10648,560924,0,1,1.0,1.0,0,1,1,1,45.0,0,0,30.0,0,30.0,LOW RISK - MONITOR,high return intensity (100%)
100109,2236,330.07,Beauty,8,Changed mind,13,1,12236,569832,0,0,0.077,0.07692307692307693,0,0,1,1,2.3,0,0,2.307692307692308,0,2.3,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100110,201,1929.63,Fashion,5,Wrong item,14,3,10201,562931,0,0,0.214,0.21428571428571427,0,0,1,1,6.4,0,0,6.428571428571428,0,6.4,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100111,257,1122.43,Electronics,15,Wrong item,14,1,10257,568445,0,1,0.071,0.07142857142857142,0,0,1,1,2.1,0,0,2.142857142857143,0,2.1,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100112,547,5145.93,Beauty,4,Not as expected,5,0,10547,564330,0,0,0.0,0.0,0,0,1,2,0.0,0,5,0.0,0,5.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100113,2242,2735.97,Beauty,25,Wrong item,8,1,12242,563747,0,0,0.125,0.125,0,0,1,1,3.8,0,0,3.75,0,3.8,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100114,2751,1629.99,Home,13,Damaged,6,3,12751,566317,0,0,0.5,0.5,0,1,1,1,30.0,0,0,15.0,0,15.0,LOW RISK - MONITOR,high return intensity (50%)
100115,802,1005.46,Electronics,17,Not as expected,6,2,10802,565126,0,1,0.333,0.3333333333333333,0,0,1,2,10.0,0,5,10.0,0,15.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100116,942,658.05,Electronics,5,Wrong item,9,3,10942,565142,0,0,0.333,0.3333333333333333,0,0,1,1,10.0,0,0,10.0,0,10.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100117,414,2121.09,Home,1,Wrong item,3,0,10414,563672,0,1,0.0,0.0,1,0,1,1,15.0,0,0,0.0,20,20.0,LOW RISK - MONITOR,returns occurring within 3 days
100118,2015,933.9,Home,22,Damaged,5,3,12015,562368,0,0,0.6,0.6,0,1,1,2,33.0,0,5,18.0,0,23.0,LOW RISK - MONITOR,high return intensity (60%)
100119,1382,2484.57,Home,15,Damaged,5,1,11382,567214,0,0,0.2,0.2,0,0,1,1,6.0,0,0,6.0,0,6.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100120,1099,1451.82,Beauty,10,Damaged,12,1,11099,564873,0,0,0.083,0.08333333333333333,0,0,1,2,2.5,0,5,2.5,0,7.5,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100121,910,1459.13,Fashion,25,Changed mind,9,3,10910,561908,0,1,0.333,0.3333333333333333,0,0,1,1,10.0,0,0,10.0,0,10.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100122,188,1662.65,Electronics,11,Wrong item,7,1,10188,565172,0,0,0.143,0.14285714285714285,0,0,1,1,4.3,0,0,4.285714285714286,0,4.3,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100123,2016,576.09,Grocery,30,Wrong item,11,1,12016,560285,0,0,0.091,0.09090909090909091,0,0,1,2,2.7,0,5,2.7272727272727275,0,7.7,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100124,1314,536.2,Fashion,18,Wrong item,10,0,11314,567694,0,0,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100125,2093,523.38,Home,29,Not as expected,11,0,12093,562494,0,0,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100126,2131,2283.01,Grocery,13,Not as expected,10,0,12131,560767,0,1,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100127,1147,565.66,Grocery,20,Not as expected,5,2,11147,561555,0,0,0.4,0.4,0,0,1,1,12.0,0,0,12.0,0,12.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100128,358,617.2,Home,24,Not as expected,11,2,10358,564495,0,0,0.182,0.18181818181818182,0,0,1,1,5.5,0,0,5.454545454545455,0,5.5,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100129,1552,1597.61,Fashion,30,Not as expected,8,0,11552,560959,0,1,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100130,1090,919.26,Grocery,16,Damaged,4,3,11090,566645,0,0,0.75,0.75,0,1,1,1,37.5,0,0,22.5,0,22.5,LOW RISK - MONITOR,high return intensity (75%)
100131,2984,840.62,Home,19,Not as expected,7,3,12984,560138,0,0,0.429,0.42857142857142855,0,0,1,1,12.9,0,0,12.857142857142856,0,12.9,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100132,1681,791.09,Fashion,30,Wrong item,14,3,11681,565631,0,0,0.214,0.21428571428571427,0,0,1,1,6.4,0,0,6.428571428571428,0,6.4,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100133,2423,215.31,Home,23,Changed mind,2,0,12423,567462,0,0,0.0,0.0,0,0,1,1,0.0,0,0,0.0,0,0.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
100134,162,557.34,Fashion,12,Wrong item,6,2,10162,565530,0,0,0.333,0.3333333333333333,0,0,1,1,10.0,0,0,10.0,0,10.0,LOW RISK - MONITOR,No major coordinated-risk signals detected.
